date_time,home_team,away_team,odd_home,odd_away,score_home,score_away,overtime
2012-11-11T04:00:00.000Z,Utah Jazz,Phoenix Suns,1.23,4.37,94,81,false
2012-11-11T03:30:00.000Z,Milwaukee Bucks,Boston Celtics,1.96,1.87,92,96,false
2012-11-11T03:00:00.000Z,Chicago Bulls,Minnesota Timberwolves,1.26,4.02,87,80,false
2012-12-19T03:00:00.000Z,Chicago Bulls,Boston Celtics,1.78,2.09,100,89,false
2012-12-19T03:00:00.000Z,Milwaukee Bucks,Indiana Pacers,1.7,2.21,98,93,false
2012-12-19T02:30:00.000Z,Brooklyn Nets,Utah Jazz,1.48,2.71,90,92,false
2012-12-19T02:30:00.000Z,Miami Heat,Minnesota Timberwolves,1.21,4.66,103,92,false
2012-12-19T02:00:00.000Z,Cleveland Cavaliers,Toronto Raptors,1.5,2.65,99,113,false
2012-12-19T02:00:00.000Z,Washington Wizards,Atlanta Hawks,3.4,1.34,95,100,true
2012-12-08T03:30:00.000Z,San Antonio Spurs,Houston Rockets,1.24,4.29,114,92,false
2012-12-08T03:00:00.000Z,Minnesota Timberwolves,Cleveland Cavaliers,1.2,4.77,91,73,false
2012-12-08T03:00:00.000Z,New Orleans Pelicans,Memphis Grizzlies,3.87,1.28,89,96,false
2012-12-08T02:30:00.000Z,Atlanta Hawks,Washington Wizards,1.19,4.91,104,95,false
2012-11-29T03:00:00.000Z,Milwaukee Bucks,New York Knicks,2.16,1.73,88,102,false
2012-11-29T03:00:00.000Z,New Orleans Pelicans,Utah Jazz,2.26,1.67,84,96,false
2012-11-29T03:00:00.000Z,Oklahoma City Thunder,Houston Rockets,1.14,5.91,120,98,false
2012-11-29T02:30:00.000Z,Atlanta Hawks,Charlotte Hornets,1.19,4.98,94,91,false
2012-11-29T02:30:00.000Z,Boston Celtics,Brooklyn Nets,1.58,2.45,83,95,false
2012-12-06T03:00:00.000Z,New Orleans Pelicans,Los Angeles Lakers,2.67,1.5,87,103,false
2012-12-06T02:30:00.000Z,Boston Celtics,Minnesota Timberwolves,1.42,2.97,104,94,false
2012-12-06T02:30:00.000Z,Detroit Pistons,Golden State Warriors,1.87,1.96,97,104,false
2012-11-11T03:00:00.000Z,Houston Rockets,Detroit Pistons,1.32,3.51,96,82,false
2012-11-11T02:30:00.000Z,Charlotte Hornets,Dallas Mavericks,3.19,1.37,101,97,true
2012-11-11T02:00:00.000Z,Indiana Pacers,Washington Wizards,1.26,4.03,89,85,false
2012-11-11T02:00:00.000Z,Toronto Raptors,Philadelphia 76ers,1.7,2.2,83,93,false
2012-11-10T05:30:00.000Z,Denver Nuggets,Utah Jazz,1.43,2.92,104,84,false
2012-12-18T04:00:00.000Z,Phoenix Suns,Sacramento Kings,1.33,3.41,101,90,false
2012-12-18T03:00:00.000Z,Memphis Grizzlies,Chicago Bulls,1.37,3.2,80,71,false
2012-12-18T03:00:00.000Z,Oklahoma City Thunder,San Antonio Spurs,1.45,2.86,107,93,false
2012-12-18T02:30:00.000Z,Detroit Pistons,Los Angeles Clippers,3.53,1.32,76,88,false
2012-12-18T02:30:00.000Z,New York Knicks,Houston Rockets,1.24,4.33,96,109,false
2012-12-08T02:30:00.000Z,Brooklyn Nets,Golden State Warriors,1.36,3.25,102,109,false
2012-12-08T02:30:00.000Z,Detroit Pistons,Chicago Bulls,2.24,1.68,104,108,false
2012-12-08T02:00:00.000Z,Indiana Pacers,Denver Nuggets,1.81,2.03,89,92,false
2012-12-08T02:00:00.000Z,Philadelphia 76ers,Boston Celtics,2.1,1.76,95,94,true
2012-11-29T02:30:00.000Z,Detroit Pistons,Phoenix Suns,1.65,2.31,117,77,false
2012-11-29T02:00:00.000Z,Orlando Magic,San Antonio Spurs,3.8,1.29,89,110,false
2012-11-29T02:00:00.000Z,Washington Wizards,Portland Trail Blazers,2.34,1.63,84,82,false
2012-11-28T05:30:00.000Z,Los Angeles Lakers,Indiana Pacers,1.23,4.45,77,79,false
2012-11-28T05:00:00.000Z,Sacramento Kings,Minnesota Timberwolves,1.87,1.96,89,97,false
2012-12-06T02:00:00.000Z,Charlotte Hornets,New York Knicks,3.73,1.29,98,100,false
2012-12-06T02:00:00.000Z,Indiana Pacers,Portland Trail Blazers,1.53,2.59,99,92,false
2012-12-05T03:00:00.000Z,Chicago Bulls,Indiana Pacers,1.57,2.49,76,80,false
2012-12-05T03:00:00.000Z,Houston Rockets,Los Angeles Lakers,1.84,2,107,105,false
2012-12-05T03:00:00.000Z,Memphis Grizzlies,Phoenix Suns,1.13,6.04,108,98,true
2012-11-10T05:30:00.000Z,Los Angeles Lakers,Golden State Warriors,1.29,3.79,101,77,false
2012-11-10T05:00:00.000Z,Sacramento Kings,San Antonio Spurs,3.02,1.41,86,97,false
2012-11-10T04:00:00.000Z,Phoenix Suns,Cleveland Cavaliers,1.65,2.31,107,105,false
2012-11-10T03:00:00.000Z,Memphis Grizzlies,Houston Rockets,1.31,3.57,93,85,false
2012-11-10T03:00:00.000Z,Minnesota Timberwolves,Indiana Pacers,1.81,2.04,96,94,false
2012-12-18T02:00:00.000Z,Orlando Magic,Minnesota Timberwolves,2.43,1.6,102,93,false
2012-12-17T04:00:00.000Z,Portland Trail Blazers,New Orleans Pelicans,1.45,2.84,95,94,false
2012-12-17T01:00:00.000Z,Philadelphia 76ers,Los Angeles Lakers,2.37,1.62,98,111,false
2012-12-07T05:30:00.000Z,Phoenix Suns,Dallas Mavericks,1.59,2.44,94,97,false
2012-12-07T03:00:00.000Z,Miami Heat,New York Knicks,1.18,5.23,92,112,false
2012-11-28T03:00:00.000Z,Houston Rockets,Toronto Raptors,1.4,3.05,117,101,false
2012-11-28T02:00:00.000Z,Cleveland Cavaliers,Phoenix Suns,2.33,1.64,78,91,false
2012-11-28T02:00:00.000Z,Philadelphia 76ers,Dallas Mavericks,1.66,2.29,100,98,false
2012-11-27T05:30:00.000Z,Los Angeles Clippers,New Orleans Pelicans,1.07,9.29,98,105,false
2012-12-05T02:30:00.000Z,Brooklyn Nets,Oklahoma City Thunder,2.54,1.55,111,117,false
2012-12-05T02:00:00.000Z,Philadelphia 76ers,Minnesota Timberwolves,1.66,2.29,88,105,false
2012-12-05T02:00:00.000Z,Washington Wizards,Miami Heat,6.11,1.13,105,101,false
2012-12-04T05:30:00.000Z,Golden State Warriors,Orlando Magic,1.18,5.23,94,102,false
2012-12-04T04:00:00.000Z,Denver Nuggets,Toronto Raptors,1.14,5.98,113,110,false
2012-11-10T03:00:00.000Z,New Orleans Pelicans,Charlotte Hornets,1.32,3.53,107,99,false
2012-11-10T03:00:00.000Z,Oklahoma City Thunder,Detroit Pistons,1.1,7.46,105,94,false
2012-12-17T01:00:00.000Z,Sacramento Kings,Denver Nuggets,2.56,1.54,97,122,false
2012-12-16T20:00:00.000Z,Toronto Raptors,Houston Rockets,2.51,1.56,103,96,false
2012-12-16T04:00:00.000Z,Utah Jazz,Memphis Grizzlies,1.75,2.13,86,99,false
2012-11-27T04:00:00.000Z,Utah Jazz,Denver Nuggets,1.65,2.29,105,103,false
2012-11-27T03:00:00.000Z,Chicago Bulls,Milwaukee Bucks,1.55,2.51,92,93,false
2012-11-27T03:00:00.000Z,Memphis Grizzlies,Cleveland Cavaliers,1.09,8.05,84,78,false
2012-11-27T03:00:00.000Z,Oklahoma City Thunder,Charlotte Hornets,1.09,8.14,114,69,false
2012-12-04T04:00:00.000Z,Utah Jazz,Los Angeles Clippers,2.1,1.77,104,105,false
2012-12-04T03:00:00.000Z,New Orleans Pelicans,Milwaukee Bucks,2.51,1.56,102,81,false
2012-12-04T02:30:00.000Z,Detroit Pistons,Cleveland Cavaliers,1.49,2.71,89,79,false
2012-12-04T02:00:00.000Z,Charlotte Hornets,Portland Trail Blazers,1.84,2,112,118,true
2012-11-10T02:30:00.000Z,Atlanta Hawks,Miami Heat,2.73,1.49,89,95,false
2012-11-10T02:30:00.000Z,Boston Celtics,Philadelphia 76ers,1.46,2.82,100,106,false
2012-11-10T02:30:00.000Z,New York Knicks,Dallas Mavericks,1.39,3.11,104,94,false
2012-11-10T02:00:00.000Z,Orlando Magic,Brooklyn Nets,2.26,1.67,68,107,false
2012-12-16T03:30:00.000Z,Milwaukee Bucks,Los Angeles Clippers,2.66,1.5,85,111,false
2012-12-16T03:30:00.000Z,San Antonio Spurs,Boston Celtics,1.19,5.01,103,88,false
2012-12-16T03:00:00.000Z,Chicago Bulls,Brooklyn Nets,1.5,2.69,83,82,false
2012-12-16T03:00:00.000Z,Minnesota Timberwolves,Dallas Mavericks,1.5,2.67,114,106,true
2012-12-16T02:30:00.000Z,Charlotte Hornets,Orlando Magic,1.85,1.99,98,107,false
2012-11-27T02:30:00.000Z,Detroit Pistons,Portland Trail Blazers,1.97,1.86,108,101,false
2012-11-27T02:00:00.000Z,Brooklyn Nets,New York Knicks,1.94,1.89,96,89,true
2012-11-27T02:00:00.000Z,Washington Wizards,San Antonio Spurs,3.45,1.33,92,118,false
2012-12-03T04:30:00.000Z,Los Angeles Lakers,Orlando Magic,1.06,10.07,103,113,false
2012-12-02T19:00:00.000Z,New York Knicks,Phoenix Suns,1.1,7.46,106,99,false
2012-12-02T05:30:00.000Z,Golden State Warriors,Indiana Pacers,1.53,2.6,103,92,false
2012-12-02T05:30:00.000Z,Los Angeles Clippers,Sacramento Kings,1.09,8.26,116,81,false
2012-12-02T04:00:00.000Z,Dallas Mavericks,Detroit Pistons,1.31,3.56,92,77,false
2012-12-16T02:30:00.000Z,Detroit Pistons,Indiana Pacers,2.15,1.73,77,88,false
2012-12-16T02:30:00.000Z,Miami Heat,Washington Wizards,1.04,14,102,72,false
2012-12-16T02:30:00.000Z,New York Knicks,Cleveland Cavaliers,1.13,6.27,103,102,false
2012-12-16T02:00:00.000Z,Atlanta Hawks,Golden State Warriors,1.35,3.27,93,115,false
2012-12-15T05:30:00.000Z,Denver Nuggets,Memphis Grizzlies,1.87,1.96,99,94,false
2012-11-26T03:00:00.000Z,Denver Nuggets,New Orleans Pelicans,1.14,5.93,102,84,false
2012-11-26T01:00:00.000Z,Orlando Magic,Boston Celtics,2.82,1.46,110,116,true
2012-11-26T01:00:00.000Z,Philadelphia 76ers,Phoenix Suns,1.57,2.49,104,101,false
2012-11-25T22:00:00.000Z,Brooklyn Nets,Portland Trail Blazers,1.29,3.75,98,85,false
2012-12-02T03:30:00.000Z,Milwaukee Bucks,Boston Celtics,1.67,2.27,91,88,false
2012-12-02T03:30:00.000Z,San Antonio Spurs,Memphis Grizzlies,1.39,3.11,99,95,true
2012-12-02T03:00:00.000Z,Chicago Bulls,Philadelphia 76ers,1.36,3.27,93,88,false
2012-12-02T03:00:00.000Z,Houston Rockets,Utah Jazz,1.39,3.11,124,116,false
2012-12-02T03:00:00.000Z,New Orleans Pelicans,Oklahoma City Thunder,4.7,1.21,79,100,false
2012-12-15T04:00:00.000Z,Phoenix Suns,Utah Jazz,2.07,1.79,99,84,false
2012-12-15T03:00:00.000Z,Houston Rockets,Boston Celtics,1.71,2.2,101,89,false
2012-12-15T03:00:00.000Z,New Orleans Pelicans,Minnesota Timberwolves,2.6,1.53,102,113,false
2012-12-15T03:00:00.000Z,Oklahoma City Thunder,Sacramento Kings,1.07,9.52,113,103,false
2012-12-15T02:30:00.000Z,Brooklyn Nets,Detroit Pistons,1.26,4.05,107,105,true
2012-11-25T20:00:00.000Z,New York Knicks,Detroit Pistons,1.11,7.18,121,100,false
2012-11-25T20:00:00.000Z,Toronto Raptors,San Antonio Spurs,3.21,1.37,106,111,true
2012-11-25T05:30:00.000Z,Golden State Warriors,Minnesota Timberwolves,1.68,2.24,96,85,false
2012-11-25T05:00:00.000Z,Sacramento Kings,Utah Jazz,1.95,1.88,108,97,false
2012-12-02T02:30:00.000Z,Cleveland Cavaliers,Portland Trail Blazers,1.83,2.01,117,118,true
2012-12-02T02:30:00.000Z,Miami Heat,Brooklyn Nets,1.26,4.02,102,89,false
2012-12-01T05:30:00.000Z,Los Angeles Lakers,Denver Nuggets,1.44,2.9,122,103,false
2012-12-15T02:30:00.000Z,Cleveland Cavaliers,Milwaukee Bucks,2.25,1.67,86,90,false
2012-12-15T02:00:00.000Z,Indiana Pacers,Philadelphia 76ers,1.38,3.13,95,85,false
2012-12-15T02:00:00.000Z,Orlando Magic,Golden State Warriors,2.51,1.56,99,85,false
2012-12-15T02:00:00.000Z,Toronto Raptors,Dallas Mavericks,2.72,1.48,95,74,false
2012-12-15T02:00:00.000Z,Washington Wizards,Los Angeles Lakers,3.19,1.37,96,102,false
2012-11-25T04:00:00.000Z,Milwaukee Bucks,Chicago Bulls,1.69,2.22,86,93,false
2012-11-25T03:30:00.000Z,Dallas Mavericks,Los Angeles Lakers,2.02,1.83,89,115,false
2012-11-25T02:30:00.000Z,Miami Heat,Cleveland Cavaliers,1.03,14.94,110,108,false
2012-11-25T02:00:00.000Z,Atlanta Hawks,Los Angeles Clippers,2.14,1.74,104,93,false
2012-11-25T02:00:00.000Z,Philadelphia 76ers,Oklahoma City Thunder,2.63,1.52,109,116,true
2012-12-01T05:00:00.000Z,Sacramento Kings,Indiana Pacers,2,1.83,92,97,false
2012-12-01T03:00:00.000Z,Memphis Grizzlies,Detroit Pistons,1.12,6.36,90,78,false
2012-12-01T03:00:00.000Z,Minnesota Timberwolves,Milwaukee Bucks,1.8,2.05,95,85,false
2012-12-14T05:30:00.000Z,Portland Trail Blazers,San Antonio Spurs,3.55,1.32,98,90,false
2012-12-14T03:00:00.000Z,New York Knicks,Los Angeles Lakers,1.39,3.09,116,107,false
2012-12-14T02:30:00.000Z,Atlanta Hawks,Charlotte Hornets,1.15,5.73,113,90,false
2012-12-13T05:30:00.000Z,Utah Jazz,San Antonio Spurs,2.48,1.57,99,96,false
2012-12-13T04:00:00.000Z,Phoenix Suns,Memphis Grizzlies,3.2,1.37,82,80,false
2012-11-25T02:00:00.000Z,Washington Wizards,Charlotte Hornets,1.53,2.6,106,108,true
2012-11-24T05:00:00.000Z,Portland Trail Blazers,Minnesota Timberwolves,1.78,2.1,103,95,false
2012-11-24T04:00:00.000Z,Denver Nuggets,Golden State Warriors,1.37,3.22,102,91,false
2012-11-24T04:00:00.000Z,Phoenix Suns,New Orleans Pelicans,1.43,2.91,111,108,true
2012-11-24T04:00:00.000Z,Utah Jazz,Sacramento Kings,1.2,4.86,104,102,false
2012-12-01T03:00:00.000Z,Oklahoma City Thunder,Utah Jazz,1.17,5.29,106,94,false
2012-12-01T02:30:00.000Z,Atlanta Hawks,Cleveland Cavaliers,1.21,4.68,111,113,false
2012-12-01T02:30:00.000Z,Boston Celtics,Portland Trail Blazers,1.51,2.63,96,78,false
2012-12-01T02:30:00.000Z,New York Knicks,Washington Wizards,1.07,9.63,108,87,false
2012-12-13T03:00:00.000Z,Houston Rockets,Washington Wizards,1.13,6.46,99,93,false
2012-12-13T03:00:00.000Z,Oklahoma City Thunder,New Orleans Pelicans,1.05,12.64,92,88,false
2012-11-24T03:00:00.000Z,Houston Rockets,New York Knicks,2.58,1.53,131,103,false
2012-11-24T03:00:00.000Z,Indiana Pacers,San Antonio Spurs,2.67,1.5,97,104,false
2012-11-24T03:00:00.000Z,Memphis Grizzlies,Los Angeles Lakers,1.53,2.6,106,98,false
2012-12-01T02:00:00.000Z,Charlotte Hornets,Philadelphia 76ers,2.34,1.63,98,104,false
2012-12-01T02:00:00.000Z,Orlando Magic,Brooklyn Nets,2.66,1.5,86,98,false
2012-12-01T02:00:00.000Z,Toronto Raptors,Phoenix Suns,1.68,2.24,101,97,false
2012-11-30T05:30:00.000Z,Golden State Warriors,Denver Nuggets,1.98,1.85,106,105,false
2012-11-24T02:30:00.000Z,Boston Celtics,Oklahoma City Thunder,2.27,1.66,108,100,false
2012-11-24T02:30:00.000Z,Brooklyn Nets,Los Angeles Clippers,2.29,1.66,86,76,false
2012-11-24T02:30:00.000Z,Detroit Pistons,Toronto Raptors,1.81,2.03,91,90,false
2012-11-24T02:00:00.000Z,Charlotte Hornets,Atlanta Hawks,2.4,1.6,91,101,false
2012-11-24T02:00:00.000Z,Orlando Magic,Cleveland Cavaliers,1.53,2.59,108,104,false
2012-11-22T05:30:00.000Z,Golden State Warriors,Brooklyn Nets,1.75,2.13,102,93,false
2012-11-30T03:00:00.000Z,Miami Heat,San Antonio Spurs,1.09,7.54,105,100,false
2012-11-29T05:30:00.000Z,Los Angeles Clippers,Minnesota Timberwolves,1.21,4.75,101,95,false
2012-11-29T03:00:00.000Z,Chicago Bulls,Dallas Mavericks,1.37,3.2,101,78,false
2012-11-22T05:00:00.000Z,Sacramento Kings,Los Angeles Lakers,3,1.41,113,97,false
2012-11-10T02:00:00.000Z,Washington Wizards,Milwaukee Bucks,2.35,1.63,91,101,false
2012-11-09T05:30:00.000Z,Portland Trail Blazers,Los Angeles Clippers,1.93,1.9,90,103,false
2012-11-09T03:00:00.000Z,Chicago Bulls,Oklahoma City Thunder,2.19,1.71,91,97,false
2012-11-08T05:30:00.000Z,Golden State Warriors,Cleveland Cavaliers,1.47,2.78,106,96,false
2012-11-08T05:30:00.000Z,Los Angeles Clippers,San Antonio Spurs,2.04,1.81,106,84,false
2012-11-08T05:00:00.000Z,Sacramento Kings,Detroit Pistons,1.36,3.27,105,103,false
2012-11-08T04:00:00.000Z,Utah Jazz,Los Angeles Lakers,1.7,2.21,95,86,false
2012-11-08T03:30:00.000Z,Dallas Mavericks,Toronto Raptors,1.32,3.5,109,104,false
2012-11-08T03:00:00.000Z,Houston Rockets,Denver Nuggets,1.74,2.14,87,93,false
2012-11-08T03:00:00.000Z,Milwaukee Bucks,Memphis Grizzlies,1.96,1.87,90,108,false
2012-11-08T03:00:00.000Z,Minnesota Timberwolves,Orlando Magic,1.41,3.01,90,75,false
2012-11-08T03:00:00.000Z,New Orleans Pelicans,Philadelphia 76ers,1.99,1.85,62,77,false
2012-11-08T02:30:00.000Z,Atlanta Hawks,Indiana Pacers,1.56,2.5,89,86,false
2012-11-08T02:30:00.000Z,Boston Celtics,Washington Wizards,1.15,5.84,100,94,true
2012-11-08T02:30:00.000Z,Miami Heat,Brooklyn Nets,1.13,6.24,103,73,false
2012-11-08T02:00:00.000Z,Charlotte Hornets,Phoenix Suns,2.26,1.67,110,117,false
2012-11-07T04:00:00.000Z,Denver Nuggets,Detroit Pistons,1.13,6.02,109,97,false
2012-11-07T03:00:00.000Z,Chicago Bulls,Orlando Magic,1.21,4.73,99,93,false
2012-11-07T03:00:00.000Z,Oklahoma City Thunder,Toronto Raptors,1.2,4.86,108,88,false
2012-11-06T05:30:00.000Z,Los Angeles Clippers,Cleveland Cavaliers,1.13,6.12,101,108,false
2012-11-06T05:00:00.000Z,Sacramento Kings,Golden State Warriors,1.78,2.08,94,92,false
2012-11-06T03:30:00.000Z,Dallas Mavericks,Portland Trail Blazers,1.57,2.5,114,91,false
2012-11-06T03:30:00.000Z,San Antonio Spurs,Indiana Pacers,1.23,4.45,101,79,false
2012-11-06T03:00:00.000Z,Memphis Grizzlies,Utah Jazz,1.46,2.8,103,94,false
2012-11-06T02:30:00.000Z,Brooklyn Nets,Minnesota Timberwolves,1.27,3.97,96,107,false
2012-11-06T02:30:00.000Z,Miami Heat,Phoenix Suns,1.06,10.72,124,99,false
2012-11-06T02:00:00.000Z,Philadelphia 76ers,New York Knicks,1.72,2.17,88,110,false
2012-11-05T04:30:00.000Z,Los Angeles Lakers,Detroit Pistons,1.25,4.19,108,79,false
2012-11-05T02:00:00.000Z,Oklahoma City Thunder,Atlanta Hawks,1.17,5.48,95,104,false
2012-11-05T01:00:00.000Z,Orlando Magic,Phoenix Suns,1.87,1.96,115,94,false
2012-11-05T01:00:00.000Z,Toronto Raptors,Minnesota Timberwolves,1.63,2.35,105,86,false
2012-11-04T19:00:00.000Z,New York Knicks,Philadelphia 76ers,1.59,2.44,100,84,false
2012-11-04T04:30:00.000Z,Los Angeles Clippers,Golden State Warriors,1.21,4.68,110,114,false
2012-11-04T02:30:00.000Z,Dallas Mavericks,Charlotte Hornets,1.16,5.63,126,99,false
2012-11-04T02:30:00.000Z,Milwaukee Bucks,Cleveland Cavaliers,1.33,3.43,105,102,false
2012-11-04T02:30:00.000Z,San Antonio Spurs,Utah Jazz,1.29,3.77,110,100,false
2012-11-04T02:00:00.000Z,Chicago Bulls,New Orleans Pelicans,1.16,5.55,82,89,false
2012-11-04T02:00:00.000Z,Houston Rockets,Portland Trail Blazers,1.4,3.04,85,95,true
2012-11-04T01:30:00.000Z,Brooklyn Nets,Toronto Raptors,1.43,2.91,107,100,false
2012-11-04T01:30:00.000Z,Miami Heat,Denver Nuggets,1.23,4.39,119,116,false
2012-11-04T01:00:00.000Z,Indiana Pacers,Sacramento Kings,1.29,3.8,106,98,true
2012-11-04T01:00:00.000Z,Washington Wizards,Boston Celtics,3.01,1.41,86,89,false
2012-11-03T04:30:00.000Z,Golden State Warriors,Memphis Grizzlies,1.98,1.85,94,104,false
2012-11-03T04:30:00.000Z,Los Angeles Lakers,Los Angeles Clippers,2.02,1.82,95,105,false
2012-11-03T04:00:00.000Z,Phoenix Suns,Detroit Pistons,1.52,2.62,92,89,false
2012-11-03T02:00:00.000Z,Minnesota Timberwolves,Sacramento Kings,1.64,2.34,92,80,false
2012-11-03T02:00:00.000Z,New Orleans Pelicans,Utah Jazz,2.4,1.61,88,86,false
2012-11-03T02:00:00.000Z,New York Knicks,Miami Heat,3.22,1.37,104,84,false
2012-11-03T02:00:00.000Z,Oklahoma City Thunder,Portland Trail Blazers,1.21,4.7,106,92,false
2012-11-03T01:30:00.000Z,Cleveland Cavaliers,Chicago Bulls,2.27,1.66,86,115,false
2012-10-22T00:00:00.000Z,Orlando Magic,San Antonio Spurs,2.6,1.51,104,100,false
2012-10-21T03:00:00.000Z,Utah Jazz,Los Angeles Clippers,1.54,2.51,99,91,false
2012-10-21T02:30:00.000Z,Milwaukee Bucks,Washington Wizards,1.4,2.97,94,102,false
2012-10-22T01:30:00.000Z,Boston Celtics,New York Knicks,1.58,2.42,109,98,false
2012-10-22T01:30:00.000Z,Detroit Pistons,Charlotte Hornets,1.58,2.37,85,80,false
2012-10-22T01:00:00.000Z,Atlanta Hawks,Dallas Mavericks,1.49,2.61,110,94,false
2012-10-22T01:00:00.000Z,Indiana Pacers,Memphis Grizzlies,1.62,2.33,83,80,false
2012-10-20T21:30:00.000Z,Miami Heat,San Antonio Spurs,1.68,2.21,104,101,false
2012-10-20T04:00:00.000Z,Los Angeles Lakers,Sacramento Kings,1.39,2.97,98,103,false
2012-10-20T04:00:00.000Z,Portland Trail Blazers,Golden State Warriors,1.41,2.93,97,101,false
2012-10-20T02:00:00.000Z,Chicago Bulls,Minnesota Timberwolves,1.34,3.26,92,81,false
2012-10-20T02:00:00.000Z,Oklahoma City Thunder,Phoenix Suns,1.41,2.91,107,97,false
2012-10-21T01:30:00.000Z,Brooklyn Nets,Philadelphia 76ers,1.55,2.45,96,106,false
2012-10-21T01:00:00.000Z,Orlando Magic,Indiana Pacers,2.52,1.53,112,96,false
2012-10-21T01:00:00.000Z,Toronto Raptors,New York Knicks,2.01,1.79,107,88,false
2012-10-19T02:00:00.000Z,Brooklyn Nets,Boston Celtics,1.6,2.32,85,115,false
2012-10-19T02:00:00.000Z,Milwaukee Bucks,Memphis Grizzlies,1.55,2.44,94,97,false
2012-10-20T01:30:00.000Z,Atlanta Hawks,New Orleans Pelicans,1.52,2.55,97,68,false
2012-10-20T01:30:00.000Z,Miami Heat,Detroit Pistons,1.25,3.93,105,78,false
2012-10-18T04:30:00.000Z,Los Angeles Clippers,Utah Jazz,1.41,2.92,95,94,false
2012-10-18T04:00:00.000Z,Portland Trail Blazers,Denver Nuggets,1.62,2.29,97,80,false
2012-10-18T04:00:00.000Z,Sacramento Kings,Golden State Warriors,1.42,2.87,88,98,false
2012-10-18T02:30:00.000Z,Dallas Mavericks,Phoenix Suns,1.55,2.46,94,100,false
2012-10-18T02:00:00.000Z,Houston Rockets,Memphis Grizzlies,1.57,2.39,109,102,false
2012-10-19T01:00:00.000Z,Philadelphia 76ers,Cleveland Cavaliers,1.44,2.79,113,99,false
2012-10-19T01:00:00.000Z,Toronto Raptors,Washington Wizards,1.37,3.09,104,101,false
2012-10-17T04:00:00.000Z,Los Angeles Lakers,Utah Jazz,1.54,2.47,80,114,false
2012-10-17T02:00:00.000Z,Chicago Bulls,Milwaukee Bucks,1.53,2.5,100,94,false
2012-10-17T02:00:00.000Z,Oklahoma City Thunder,Charlotte Hornets,1.33,3.32,120,98,false
2012-10-18T01:30:00.000Z,Boston Celtics,Brooklyn Nets,1.47,2.69,96,97,false
2012-10-18T01:30:00.000Z,Detroit Pistons,Orlando Magic,1.56,2.43,112,86,false
2012-10-18T01:00:00.000Z,Indiana Pacers,Atlanta Hawks,1.61,2.31,102,98,false
2012-10-16T04:00:00.000Z,Sacramento Kings,Portland Trail Blazers,1.48,2.59,117,100,false
2012-10-16T03:00:00.000Z,Denver Nuggets,Golden State Warriors,1.43,2.76,104,98,false
2012-10-16T02:30:00.000Z,Dallas Mavericks,Houston Rockets,1.42,2.8,123,104,false
2012-10-17T01:30:00.000Z,Brooklyn Nets,Washington Wizards,1.26,3.81,98,88,false
2012-10-17T01:00:00.000Z,Cleveland Cavaliers,Orlando Magic,1.53,2.46,114,111,true
2012-10-17T01:00:00.000Z,Philadelphia 76ers,Boston Celtics,1.61,2.29,107,75,false
2012-10-15T00:00:00.000Z,Memphis Grizzlies,Atlanta Hawks,1.58,2.43,110,102,false
2012-10-14T20:00:00.000Z,Houston Rockets,San Antonio Spurs,1.73,2.13,107,116,false
2012-10-14T06:30:00.000Z,Miami Heat,Los Angeles Clippers,1.39,3.11,89,99,false
2012-10-14T04:30:00.000Z,Los Angeles Lakers,Utah Jazz,1.49,2.67,86,99,false
2012-10-14T02:30:00.000Z,Milwaukee Bucks,Detroit Pistons,1.31,3.52,108,91,false
2012-10-14T02:00:00.000Z,Minnesota Timberwolves,Chicago Bulls,2.13,1.73,82,75,false
2012-10-15T01:30:00.000Z,Boston Celtics,New York Knicks,1.54,2.52,95,98,true
2012-10-15T01:30:00.000Z,Cleveland Cavaliers,Washington Wizards,1.47,2.72,95,99,false
2012-10-15T01:00:00.000Z,Philadelphia 76ers,Brooklyn Nets,1.69,2.19,105,108,true
2012-10-13T04:00:00.000Z,Phoenix Suns,Portland Trail Blazers,1.5,2.56,104,93,false
2012-10-13T03:00:00.000Z,Utah Jazz,Oklahoma City Thunder,1.65,2.19,97,81,false
2012-10-13T02:30:00.000Z,San Antonio Spurs,Denver Nuggets,1.53,2.47,91,97,false
2012-11-03T01:30:00.000Z,Atlanta Hawks,Houston Rockets,1.45,2.84,102,109,false
2012-11-03T01:30:00.000Z,Boston Celtics,Milwaukee Bucks,1.29,3.78,88,99,false
2012-11-03T01:00:00.000Z,Charlotte Hornets,Indiana Pacers,3.5,1.32,90,89,false
2012-11-03T01:00:00.000Z,Orlando Magic,Denver Nuggets,3.04,1.4,102,89,false
2012-11-02T03:30:00.000Z,San Antonio Spurs,Oklahoma City Thunder,1.75,2.13,86,84,false
2012-11-01T04:30:00.000Z,Los Angeles Clippers,Memphis Grizzlies,1.57,2.49,101,92,false
2012-11-01T04:30:00.000Z,Portland Trail Blazers,Los Angeles Lakers,2.18,1.72,116,106,false
2012-11-01T04:00:00.000Z,Phoenix Suns,Golden State Warriors,1.74,2.15,85,87,false
2012-11-01T03:00:00.000Z,Utah Jazz,Dallas Mavericks,1.24,4.29,113,94,false
2012-11-01T02:00:00.000Z,Chicago Bulls,Sacramento Kings,1.35,3.32,93,87,false
2012-11-01T02:00:00.000Z,New Orleans Pelicans,San Antonio Spurs,3.59,1.31,95,99,false
2012-11-01T01:30:00.000Z,Detroit Pistons,Houston Rockets,1.72,2.19,96,105,false
